2182.820000000007
('7', '7457')
('8629', '7614')
('9134', '180')
('9148', '8001')
('9787', '6227')
('84', '7601')
('147', '9693')
('1157', '2873')
('1159', '2191')
('1287', '715')
('1313', '3999')
('1544', '6398')
('1769', '7364')
('1876', '2534')
('2023', '6225')
('2157', '6877')
('2253', '3383')
('2302', '5032')
('2561', '7435')
('2699', '1448')
('2777', '6457')
('2982', '4127')
('3461', '247')
('3641', '7960')
('3934', '7567')
('4027', '7192')
('4138', '66')
('5406', '2275')
('5538', '7469')
('5629', '47')
('6019', '6520')
('6615', '3937')
('6727', '858')
('6784', '1129')
('7014', '5223')
('7084', '9667')
('7147', '7713')
('7302', '952')
('7584', '7267')
('8032', '3436')
('8916', '1445')
('9058', '8120')
('9225', '6973')
('9517', '5417')
('142', '8378')
('601', '2567')
('1611', '7258')
('2261', '3162')
('2796', '5366')
('4159', '8847')
('4579', '6136')
('4873', '9389')
('5051', '7477')
('5640', '1230')
('5729', '387')
('6033', '3677')
('7061', '9078')
('7465', '1863')
('7732', '450')
('7916', '2751')
('8239', '4090')
('8344', '4149')
('9490', '9755')
('9693', '8807')
('394', '2153')
('1070', '8188')
('1705', '1597')
('2675', '475')
('2809', '9071')
('3165', '3714')
('3400', '6293')
('3519', '5814')
('3916', '93')
('4636', '5366')
('4728', '2597')
('5067', '868')
('5188', '3334')
('5317', '5040')
('6133', '4528')
('6874', '9121')
('7526', '4781')
('7574', '9797')
('7799', '3612')
('7828', '3226')
('8380', '5613')
('8519', '2251')
('8811', '394')
('8841', '9222')
('9009', '3798')
('9781', '4428')
('9923', '9')
('2328', '5493')
('3344', '6957')
('5074', '5258')
('5589', '1429')
('6331', '6679')
('7400', '5445')
('7853', '3989')
('8308', '132')
('8330', '2292')
('8347', '8877')
('8674', '3889')
('9176', '1582')
('9193', '19')
('9289', '3348')
('9761', '8348')
('9812', '5621')
('76', '8011')
('273', '4959')
('274', '4389')
('737', '7248')
('1796', '3423')
('2072', '6456')
('2189', '4160')
('2362', '4230')
('2459', '2530')
('2908', '5457')
('2911', '7591')
('3079', '7724')
('3104', '931')
('4066', '6363')
('4483', '8160')
('5994', '9942')
('7053', '8969')
('7203', '3661')
('7502', '3916')
('8780', '7345')
('9294', '999')
('9665', '8790')
('9927', '3228')
('138', '2872')
('769', '3588')
('1315', '7157')
('1332', '5534')
('2056', '2637')
('2358', '6316')
('2628', '4730')
('2822', '4723')
('2922', '3199')
('3049', '5657')
('3264', '7813')
('4153', '7198')
('4574', '7081')
('6381', '7189')
('6458', '5788')
('7032', '8237')
('8276', '4153')
('8481', '6876')
('1586', '6238')
('1676', '8681')
('2299', '6908')
('2447', '6618')
('2557', '2173')
('2575', '8409')
('3228', '2740')
('4049', '178')
('4686', '4299')
('7452', '6051')
('7488', '9670')
('7567', '8036')
('8378', '1191')
('9583', '7998')
('9597', '873')
('9955', '3121')
('144', '4470')
('153', '9113')
('193', '8097')
('429', '7130')
('900', '7890')
('1081', '4534')
('1541', '3842')
('1599', '4651')
('2133', '3218')
('2438', '6486')
('3240', '6977')
('4945', '8109')
('4956', '1914')
('5543', '8864')
('6691', '6170')
('6704', '6817')
('7235', '1647')
('7399', '7359')
('7992', '1492')
('8309', '3162')
('9623', '9860')
('9801', '1931')
('708', '2418')
('1277', '9818')
('2184', '7185')
('2498', '3118')
('2927', '5254')
('4073', '8785')
('4577', '504')
('4761', '5392')
('6140', '827')
('6442', '4403')
('6994', '417')
('7135', '5459')
('7797', '4161')
('8736', '6905')
('9775', '3108')
('285', '643')
('1033', '2945')
('1561', '401')
('2021', '3152')
('2214', '1453')
('2223', '2046')
('2564', '6275')
('2593', '4775')
('3386', '6242')
('3633', '2875')
('3679', '4575')
('4274', '258')
('5179', '7858')
('5190', '244')
('5886', '5053')
('6041', '7056')
('6688', '7360')
('8229', '2824')
('8625', '6061')
('9947', '1255')
('140', '5734')
('189', '5395')
('210', '5408')
('226', '8853')
('807', '3255')
('988', '2340')
('6128', '1926')
('6365', '1813')
('7519', '9404')
('8388', '4261')
('8854', '7995')
('9005', '8226')
('29', '4376')
('1341', '674')
('2376', '3774')
('2775', '1558')
('2833', '3778')
('4465', '5022')
('5134', '9449')
('5532', '2619')
('6102', '5253')
('7059', '1619')
('7802', '1567')
('7972', '2041')
('8250', '5518')
('9248', '5798')
('228', '8660')
('450', '9671')
('1037', '8746')
('1609', '1901')
('5971', '5949')
('7041', '7643')
('7631', '4285')
('8126', '728')
('9073', '2871')
('398', '6800')
('516', '3770')
('680', '3992')
('898', '7941')
('2148', '3584')
('3831', '1410')
('3943', '6719')
('4193', '4237')
('4582', '609')
('5622', '6934')
('6077', '4407')
('7544', '9225')
('8456', '9307')
('9232', '9210')
('9836', '1844')
('506', '4513')
('1199', '8954')
('1947', '7963')
('2841', '9279')
('3056', '4303')
('3467', '5896')
('4393', '5207')
('4552', '6923')
('4806', '6707')
('5286', '6432')
('5462', '9592')
('5522', '388')
('6011', '3803')
('6544', '3683')
('168', '5681')
('841', '8751')
('1548', '4272')
('4715', '6166')
('5233', '7428')
('5322', '395')
('5854', '494')
('7292', '5615')
('7307', '7197')
('8109', '6462')
('1186', '9965')
('1693', '9471')
('2724', '1153')
('4776', '9454')
('4789', '1958')
('4823', '3953')
('4977', '2551')
('5100', '3948')
('5171', '5629')
('5265', '7257')
('8513', '1892')
('170', '1560')
('503', '7205')
('3379', '9183')
('7088', '6467')
('7328', '9939')
('8228', '3209')
('9267', '7643')
('1079', '701')
('2590', '3706')
('3647', '4178')
('3795', '1426')
('4205', '6463')
('6871', '8774')
('7851', '3656')
('8128', '5060')
('9260', '7138')
('792', '5374')
('1773', '6758')
('2170', '9260')
('3748', '2217')
('4047', '9865')
('4497', '398')
('5137', '10000')
('5797', '4675')
('8318', '833')
('2947', '8597')
('3408', '7520')
('3990', '4176')
('4205', '5182')
('5102', '6767')
('5948', '7935')
('5996', '2530')
('8190', '3834')
('8775', '278')
('8919', '6643')
('9988', '3297')
('6276', '7083')
('6419', '1726')
('6480', '6088')
('7847', '641')
('8490', '8322')
('9839', '7895')
('789', '3807')
('3797', '8262')
('3847', '4362')
('4763', '8285')
('4814', '670')
('7402', '7471')
('8103', '6966')
('8929', '1345')
('9702', '4392')
('9760', '1371')
('1520', '5712')
('2563', '713')
('2898', '7265')
('4318', '2633')
('6363', '1260')
('7330', '1341')
('8722', '5923')
('9838', '2515')
('3186', '1217')
('4092', '672')
('4662', '4472')
('716', '7480')
('1447', '2096')
('2338', '8290')
('3153', '1246')
('3272', '4335')
('4043', '9163')
('4889', '8388')
('6828', '3226')
('3352', '4229')
('3416', '5035')
('5341', '2227')
('6479', '523')
('8653', '219')
('9540', '3310')
('616', '2519')
('1049', '3860')
('1786', '413')
('4544', '9811')
('4932', '3705')
('5591', '4511')
('5953', '3835')
('6596', '2458')
('6875', '867')
('9075', '7037')
('1235', '5435')
('3999', '9884')
('7819', '6397')
('8793', '4735')
('547', '7709')
('3902', '8711')
('1310', '8904')
('2313', '9507')
('3627', '2733')
('4814', '5190')
('6146', '7521')
('3238', '5559')
('5098', '6852')
('6362', '8297')
('7008', '9340')
('7937', '8419')
('471', '1337')
('3400', '5606')
('4426', '182')
('4971', '2914')
('475', '4766')
('3476', '8796')
('4114', '5781')
('5651', '9738')
('464', '4672')
('1815', '464')
('3050', '3404')
('6340', '7100')
('8500', '7068')
('5594', '3667')
('9089', '3627')
('4314', '5341')
('7365', '4106')
('7777', '6266')
('7942', '698')
('7469', '9885')
('8686', '926')
('3811', '4724')
('7645', '4630')
('8545', '7686')
('1503', '851')
('5525', '7766')
('781', '6565')
('2878', '249')
('7291', '6944')
('9469', '8476')
('68', '6314')
('5011', '181')
('487', '5571')
('1231', '6609')
('8484', '4328')
('1068', '6006')
('4185', '2404')
('9641', '8474')
('512', '13')
('3518', '6870')
('1929', '409')
('5327', '2402')
('4907', '7118')
('2986', '8336')
('723', '7520')
('51', '3666')
('173', '7682')
('5125', '6441')
('5023', '7467')
('452', '1654')
('2401', '3812')
('9561', '8544')
('1124', '9373')
('4798', '8098')
('6231', '1084')
('5751', '6906')
('163', '3569')
