22107.14000000049
('127', '62074')
('2313', '20930')
('2382', '79620')
('2469', '54330')
('2512', '32199')
('2545', '80999')
('2549', '93149')
('2569', '66875')
('2600', '79964')
('2602', '74240')
('2621', '86270')
('2642', '2528')
('2664', '47023')
('2803', '20447')
('2811', '4648')
('2837', '36666')
('2900', '98485')
('2948', '28013')
('3001', '89610')
('3044', '35275')
('3045', '11373')
('3052', '99994')
('3055', '20126')
('3112', '95658')
('3127', '2025')
('3206', '10519')
('3230', '36548')
('3287', '41922')
('3331', '38649')
('3371', '44011')
('3399', '77324')
('3451', '99853')
('3524', '80020')
('3537', '4964')
('3559', '90400')
('3623', '312')
('3625', '65538')
('3679', '34608')
('3713', '76505')
('3797', '56249')
('3801', '72929')
('3845', '27380')
('3876', '35629')
('3905', '88319')
('3906', '3002')
('3978', '38639')
('3979', '52623')
('3989', '92726')
('4101', '41504')
('4107', '93147')
('4139', '3202')
('4201', '66632')
('4259', '57205')
('4362', '96023')
('4372', '88396')
('4379', '23775')
('4467', '47946')
('4472', '35203')
('4503', '77055')
('4511', '59069')
('4541', '47253')
('4597', '65739')
('4613', '84784')
('4622', '81864')
('4712', '11016')
('4770', '81164')
('4903', '54473')
('4986', '51185')
('5002', '52282')
('5013', '90159')
('5035', '23302')
('5043', '61889')
('5130', '15468')
('5143', '33252')
('5179', '86716')
('5253', '96542')
('5268', '5400')
('5453', '48351')
('5506', '84023')
('5532', '52363')
('5560', '17672')
('5574', '38290')
('5751', '47515')
('5805', '70519')
('5821', '16882')
('5833', '29429')
('5845', '15594')
('6010', '34054')
('6023', '85577')
('6044', '77965')
('6074', '9547')
('6154', '32373')
('6211', '82531')
('6262', '72444')
('6265', '40089')
('6366', '53364')
('6372', '91724')
('6402', '95846')
('6426', '30487')
('6431', '29094')
('6433', '24177')
('6442', '97696')
('6593', '92890')
('6687', '38996')
('6751', '40296')
('6781', '19485')
('6799', '14957')
('6832', '25979')
('6870', '40976')
('6872', '85811')
('6925', '77525')
('6961', '2438')
('7050', '73659')
('7062', '89141')
('7115', '6846')
('7229', '50006')
('7250', '46551')
('7360', '50734')
('7361', '73833')
('7452', '18817')
('7523', '44597')
('7585', '85257')
('7604', '97824')
('7654', '99216')
('7657', '55918')
('7671', '63304')
('7715', '93847')
('7752', '63397')
('7789', '24026')
('7821', '57508')
('7823', '8104')
('7825', '88452')
('7828', '89653')
('7899', '84698')
('7931', '17893')
('7939', '69798')
('7980', '70496')
('8088', '38269')
('8109', '59403')
('8135', '7500')
('8148', '97183')
('8164', '56350')
('8178', '58939')
('8184', '56712')
('8193', '95077')
('8211', '35338')
('8230', '35109')
('8243', '78164')
('8267', '90260')
('8392', '41657')
('8396', '3693')
('8449', '30474')
('8470', '6690')
('8511', '81763')
('8517', '94484')
('8522', '15225')
('8529', '50629')
('8679', '65985')
('8705', '24071')
('8706', '69342')
('8745', '30770')
('8831', '89954')
('8911', '8547')
('8915', '58951')
('8920', '70738')
('8925', '66731')
('8929', '86433')
('8940', '54350')
('8953', '30414')
('8995', '11078')
('9015', '87843')
('9087', '71762')
('9099', '3603')
('9137', '67012')
('9163', '82251')
('9191', '51710')
('9265', '93480')
('9305', '3308')
('9323', '42180')
('9323', '47847')
('9356', '75454')
('9398', '5375')
('9405', '15786')
('9427', '48725')
('9463', '5512')
('9471', '5032')
('9471', '20407')
('9475', '96350')
('9485', '27705')
('9519', '85795')
('9605', '76856')
('9718', '68060')
('9723', '51478')
('9783', '53265')
('9824', '66128')
('9866', '25996')
('9916', '26821')
('9924', '62468')
('9944', '31883')
('9949', '46903')
('9954', '64896')
('10046', '87128')
('10077', '35308')
('10119', '53831')
('10195', '95200')
('10288', '84116')
('10294', '2016')
('10329', '36758')
('10374', '35900')
('10402', '23977')
('10438', '21110')
('10470', '52410')
('10482', '37777')
('10515', '69855')
('10636', '51044')
('10697', '5798')
('10697', '78789')
('10815', '82189')
('10845', '37183')
('10854', '91167')
('10919', '39054')
('10967', '59407')
('10993', '87730')
('11028', '12179')
('11064', '6058')
('11070', '36922')
('11210', '75559')
('11229', '44475')
('11344', '12109')
('11354', '86310')
('11361', '8722')
('11371', '55064')
('11423', '51114')
('11452', '44335')
('11456', '14589')
('11481', '28809')
('11497', '68440')
('11507', '71566')
('11559', '15147')
('11570', '79248')
('11574', '31302')
('11579', '16525')
('11599', '74050')
('11640', '73184')
('11668', '23748')
('11728', '44191')
('11760', '11321')
('11764', '56699')
('11767', '31314')
('11797', '24445')
('11847', '72117')
('11860', '63481')
('11875', '40472')
('11891', '62340')
('11961', '13823')
('12001', '67994')
('12013', '79744')
('12019', '54170')
('12022', '25901')
('12032', '93024')
('12033', '73078')
('12042', '55503')
('12092', '35924')
('12170', '9490')
('12188', '66164')
('12218', '66750')
('12231', '45699')
('12236', '70876')
('12311', '1429')
('12312', '67739')
('12358', '66074')
('12374', '4101')
('12407', '6335')
('12421', '99711')
('12427', '25622')
('12433', '22108')
('12466', '48164')
('12519', '80695')
('12590', '93847')
('12615', '81815')
('12731', '46433')
('12733', '77554')
('12735', '37148')
('12753', '2319')
('12983', '62108')
('13025', '10988')
('13036', '42671')
('13158', '2005')
('13168', '29040')
('13294', '17633')
('13295', '58959')
('13333', '22102')
('13348', '12527')
('13380', '68422')
('13491', '50731')
('13561', '72778')
('13565', '15443')
('13630', '43946')
('13666', '93894')
('13671', '456')
('13694', '26985')
('13717', '84304')
('13843', '65338')
('13863', '82545')
('13908', '7541')
('13956', '21055')
('13966', '66708')
('13971', '23921')
('13988', '37036')
('14063', '65348')
('14073', '1211')
('14082', '84217')
('14101', '80503')
('14121', '17626')
('14131', '55977')
('14136', '48670')
('14138', '44769')
('14204', '55319')
('14205', '45007')
('14226', '46293')
('14231', '23740')
('14277', '89751')
('14302', '52110')
('14304', '9821')
('14318', '52882')
('14352', '18932')
('14393', '61111')
('14402', '29441')
('14413', '21756')
('14423', '40555')
('14434', '69008')
('14472', '62529')
('14477', '39199')
('14501', '3805')
('14524', '12919')
('14540', '60620')
('14542', '37822')
('14580', '84065')
('14585', '40812')
('14612', '67391')
('14691', '10948')
('14774', '9628')
('14791', '71896')
('14793', '72554')
('14867', '43946')
('14892', '72282')
('14974', '96426')
('15046', '40065')
('15057', '43731')
('15177', '18470')
('15179', '79897')
('15188', '21479')
('15190', '73210')
('15210', '77558')
('15288', '15683')
('15359', '57362')
('15383', '48158')
('15420', '44409')
('15462', '36107')
('15496', '79403')
('15505', '49768')
('15542', '90247')
('15569', '29062')
('15652', '15187')
('15826', '60095')
('15861', '58432')
('15937', '52373')
('15947', '61783')
('15997', '64211')
('16028', '60305')
('16029', '52672')
('16076', '34592')
('16138', '53546')
('16152', '82953')
('16153', '41400')
('16157', '25592')
('16195', '66626')
('16207', '17039')
('16262', '23721')
('16356', '26590')
('16378', '82151')
('16443', '63572')
('16444', '5722')
('16446', '42427')
('16448', '19080')
('16454', '23224')
('16485', '517')
('16499', '86893')
('16531', '69003')
('16597', '33986')
('16647', '20462')
('16655', '23918')
('16661', '60947')
('16668', '84049')
('16792', '33543')
('16819', '93318')
('16823', '39074')
('16891', '22889')
('16928', '30253')
('17052', '16384')
('17056', '69132')
('17070', '80597')
('17127', '38576')
('17215', '26554')
('17290', '48447')
('17325', '36096')
('17350', '48928')
('17625', '28991')
('17653', '56299')
('17750', '51867')
('17786', '31223')
('17816', '74845')
('17827', '32954')
('17842', '78636')
('17845', '11932')
('17861', '2442')
('17927', '53590')
('17927', '64793')
('17930', '96959')
('17988', '14140')
('18006', '89461')
('18048', '325')
('18096', '90530')
('18148', '4956')
('18190', '39748')
('18195', '97816')
('18261', '60826')
('18312', '80926')
('18327', '82764')
('18407', '73012')
('18409', '36022')
('18420', '17681')
('18427', '44448')
('18442', '20790')
('18457', '14375')
('18465', '51975')
('18472', '54748')
('18501', '2206')
('18633', '66277')
('18649', '26387')
('18754', '22327')
('18786', '38951')
('18822', '35223')
('18863', '87882')
('18915', '49299')
('18979', '94739')
('19104', '85252')
('19135', '62006')
('19260', '58949')
('19261', '38077')
('19275', '45737')
('19297', '76967')
('19514', '66168')
('19593', '90239')
('19598', '77365')
('19635', '94659')
('19645', '62407')
('19656', '75068')
('19687', '16849')
('19700', '33525')
('19702', '95854')
('19729', '63805')
('19740', '26404')
('19744', '20508')
('19777', '23610')
('19780', '69736')
('19784', '55713')
('19808', '81434')
('19809', '40654')
('19855', '38805')
('19869', '16127')
('19901', '5956')
('19952', '78211')
('19957', '11528')
('20189', '70527')
('20225', '84722')
('20263', '67126')
('20297', '36100')
('20305', '52215')
('20340', '73519')
('20352', '28549')
('20399', '90631')
('20465', '19945')
('20512', '95252')
('20534', '90371')
('20557', '121')
('20651', '45172')
('20672', '99407')
('20677', '94613')
('20690', '98015')
('20705', '68226')
('20753', '36764')
('20853', '78853')
('20854', '61584')
('20857', '52951')
('20877', '25585')
('20959', '54994')
('20964', '45223')
('21016', '51783')
('21033', '6233')
('21091', '98872')
('21099', '4148')
('21338', '96765')
('21365', '42935')
('21407', '29480')
('21417', '12710')
('21505', '60090')
('21510', '71094')
('21522', '16103')
('21565', '38111')
('21679', '43249')
('21770', '78016')
('21772', '54855')
('21780', '54892')
('21870', '26600')
('21972', '29710')
('22036', '51246')
('22089', '45858')
('22095', '92664')
('22124', '94825')
('22176', '40317')
('22201', '16381')
('22202', '94257')
('22210', '4404')
('22222', '76721')
('22243', '47941')
('22248', '13147')
('22271', '73897')
('22346', '84356')
('22348', '25644')
('22360', '38772')
('22362', '67679')
('22394', '40658')
('22496', '3351')
('22508', '67832')
('22524', '56737')
('22535', '95472')
('22790', '50524')
('22861', '91182')
('23062', '40908')
('23136', '24705')
('23175', '36805')
('23250', '86971')
('23282', '41580')
('23323', '49275')
('23329', '59998')
('23350', '51779')
('23409', '98394')
('23462', '84683')
('23556', '1848')
('23670', '60454')
('23762', '13946')
('23765', '95740')
('23808', '77248')
('23838', '46079')
('23842', '22869')
('23851', '87541')
('23919', '96289')
('23927', '94901')
('23950', '27408')
('23986', '43021')
('24058', '96131')
('24066', '17524')
('24079', '50904')
('24084', '34402')
('24088', '65001')
('24105', '32036')
('24144', '67481')
('24152', '57358')
('24180', '54893')
('24180', '94999')
('24204', '33317')
('24265', '11551')
('24314', '83161')
('24339', '32415')
('24344', '20388')
('24347', '82490')
('24376', '25542')
('24410', '78710')
('24440', '73408')
('24456', '17690')
('24482', '16509')
('24519', '76022')
('24545', '32673')
('24547', '78643')
('24582', '44923')
('24651', '16832')
('24723', '23205')
('24779', '22519')
('24797', '71969')
('24822', '86694')
('24850', '28803')
('24852', '97339')
('24926', '13809')
('24944', '59504')
('24948', '65483')
('24966', '71405')
('24977', '61071')
('24999', '17567')
('25050', '93087')
('25121', '33204')
('25129', '2829')
('25139', '90154')
('25141', '8671')
('25149', '29932')
('25180', '14143')
('25209', '11997')
('25237', '52838')
('25310', '32974')
('25318', '78270')
('25319', '6009')
('25352', '60932')
('25364', '87255')
('25373', '11810')
('25391', '6284')
('25393', '43855')
('25460', '28055')
('25465', '42806')
('25609', '31347')
('25663', '46782')
('25682', '25246')
('25692', '92013')
('25729', '99960')
('25786', '90979')
('25820', '35352')
('25892', '20913')
('25937', '45225')
('25971', '8964')
('26004', '94434')
('26060', '18288')
('26134', '64498')
('26138', '54183')
('26144', '17646')
('26168', '88807')
('26174', '18306')
('26193', '46376')
('26250', '48335')
('26252', '17947')
('26259', '61323')
('26276', '36734')
('26294', '77770')
('26371', '92583')
('26403', '47592')
('26409', '1233')
('26456', '32336')
('26463', '11037')
('26515', '8067')
('26533', '48192')
('26585', '85794')
('26619', '30613')
('26662', '83299')
('26665', '29320')
('26694', '45608')
('26786', '92769')
('26800', '54757')
('26823', '7005')
('26832', '95027')
('26835', '94476')
('26884', '23502')
('26993', '71193')
('27006', '84939')
('27091', '60978')
('27113', '98618')
('27242', '48674')
('27262', '71525')
('27311', '4532')
('27313', '41946')
('27333', '71654')
('27443', '88299')
('27465', '25590')
('27478', '24655')
('27479', '94545')
('27553', '21834')
('27605', '94184')
('27674', '7824')
('27684', '48176')
('27721', '10900')
('27767', '2239')
('27777', '59563')
('27854', '89553')
('27934', '61599')
('28024', '96212')
('28043', '15850')
('28151', '31710')
('28163', '75440')
('28260', '17754')
('28288', '65541')
('28293', '10558')
('28418', '83772')
('28437', '30459')
('28460', '5498')
('28469', '70894')
('28540', '52902')
('28540', '70770')
('28544', '25973')
('28574', '16784')
('28603', '40639')
('28694', '95923')
('28703', '52379')
('28710', '32267')
('28827', '8917')
('28879', '37863')
('28912', '95514')
('28935', '1026')
('28946', '69499')
('28982', '49597')
('28990', '31218')
('28995', '62503')
('29064', '55401')
('29069', '85699')
('29183', '81844')
('29208', '56965')
('29238', '65374')
('29302', '859')
('29307', '1760')
('29348', '68939')
('29363', '32392')
('29371', '25415')
('29514', '87454')
('29524', '51048')
